Sat Apr 30 14:39:01 2016
[([0, 0, 0, 0, 0, 5, 0, 5, 5, 0], 128.53193573600421), ([1, 10, 6, 2, 9, 7, 8, 3, 4, 5], 128.53193573600421)]
[([0, 0, 0, 0, 0, 5, 0, 0, 0, 0], 115.71819069633912), ([1, 10, 4, 3, 8, 7, 2, 6, 9, 5], 115.71819069633912)]
[([0, 0, 0, 0, 0, 5, 0, 0, 0, 0], 136.69917051929818), ([1, 10, 9, 2, 6, 8, 7, 3, 4, 5], 136.69917051929818)]
[([0, 0, 0, 0, 0, 5, 0, 5, 0, 0], 126.74655773976367), ([1, 10, 6, 9, 8, 2, 7, 3, 4, 5], 126.74655773976367)]
[([0, 0, 0, 0, 0, 5, 0, 0, 0, 0], 129.12857845693506), ([1, 10, 6, 9, 7, 2, 8, 3, 4, 5], 129.12857845693506)]
[([0, 0, 0, 0, 0, 5, 0, 0, 0, 0], 136.69917051929818), ([1, 10, 9, 2, 6, 8, 7, 3, 4, 5], 136.69917051929818)]
[([0, 0, 0, 0, 0, 5, 0, 0, 5, 0], 114.36365037705231), ([1, 4, 3, 10, 9, 6, 8, 2, 7, 5], 114.36365037705231)]
[([0, 0, 0, 0, 0, 5, 0, 5, 0, 0], 115.71819069633912), ([1, 10, 4, 3, 8, 7, 2, 6, 9, 5], 115.71819069633912)]
[([0, 0, 0, 0, 0, 5, 0, 0, 5, 0], 138.91781705944015), ([1, 10, 9, 6, 2, 7, 8, 3, 4, 5], 138.91781705944015)]
[([0, 0, 0, 0, 0, 5, 0, 0, 5, 0], 111.99121545162009), ([1, 10, 3, 4, 8, 7, 2, 6, 9, 5], 111.99121545162009)]
[([0, 0, 0, 0, 0, 5, 0, 5, 5, 0], 128.53193573600421), ([1, 10, 6, 2, 9, 7, 8, 3, 4, 5], 128.53193573600421)]
[([0, 0, 0, 0, 0, 5, 0, 0, 5, 0], 131.20957538484646), ([1, 10, 7, 2, 9, 6, 8, 3, 4, 5], 131.20957538484646)]
[([0, 0, 0, 0, 0, 5, 0, 0, 0, 0], 128.08396386795812), ([1, 4, 3, 8, 6, 7, 2, 9, 10, 5], 128.08396386795812)]
[([0, 0, 0, 0, 0, 5, 0, 0, 0, 0], 131.85309317445558), ([1, 4, 3, 8, 7, 2, 6, 9, 10, 5], 131.85309317445558)]
[([0, 0, 0, 0, 0, 5, 0, 5, 5, 0], 130.18614109896623), ([1, 4, 3, 7, 8, 2, 6, 9, 10, 5], 130.18614109896623)]
[([0, 0, 0, 0, 0, 5, 0, 0, 5, 0], 126.48641491633737), ([1, 10, 9, 8, 6, 7, 2, 3, 4, 5], 126.48641491633737)]
[([0, 0, 0, 0, 0, 5, 0, 5, 0, 0], 131.5240691668757), ([1, 10, 6, 9, 2, 7, 8, 3, 4, 5], 131.5240691668757)]
[([0, 0, 0, 0, 0, 5, 0, 0, 5, 0], 115.71819069633912), ([1, 10, 4, 3, 8, 7, 2, 6, 9, 5], 115.71819069633912)]
[([0, 0, 0, 0, 0, 5, 0, 0, 5, 0], 131.5240691668757), ([1, 10, 6, 9, 2, 7, 8, 3, 4, 5], 131.5240691668757)]
[([0, 0, 0, 0, 0, 5, 0, 0, 0, 0], 111.916121270419), ([1, 10, 4, 3, 7, 8, 6, 9, 2, 5], 111.916121270419)]
[([0, 0, 0, 0, 0, 5, 0, 5, 5, 0], 138.91781705944015), ([1, 10, 9, 6, 2, 7, 8, 3, 4, 5], 138.91781705944015)]
[([0, 0, 0, 0, 0, 5, 0, 5, 5, 0], 133.00008938447885), ([1, 10, 9, 2, 8, 6, 7, 3, 4, 5], 133.00008938447885)]
[([0, 0, 0, 0, 0, 5, 0, 0, 5, 0], 131.85309317445558), ([1, 4, 3, 8, 7, 2, 6, 9, 10, 5], 131.85309317445558)]
[([0, 0, 0, 0, 0, 5, 0, 5, 0, 0], 127.81830787591952), ([1, 4, 3, 8, 7, 6, 2, 9, 10, 5], 127.81830787591952)]
[([0, 0, 0, 0, 0, 5, 0, 5, 5, 0], 131.85309317445558), ([1, 4, 3, 8, 7, 2, 6, 9, 10, 5], 131.85309317445558)]
[([0, 0, 0, 0, 0, 5, 0, 5, 5, 0], 119.8127566997493), ([1, 10, 8, 2, 7, 6, 9, 3, 4, 5], 119.8127566997493)]
[([0, 0, 0, 0, 0, 5, 0, 5, 0, 0], 114.64513880207976), ([1, 10, 4, 3, 7, 2, 8, 6, 9, 5], 114.64513880207976)]
[([0, 0, 0, 0, 0, 5, 0, 0, 5, 0], 124.88927673083168), ([1, 4, 3, 8, 6, 9, 2, 7, 10, 5], 124.88927673083168)]
[([0, 0, 0, 0, 0, 5, 0, 5, 0, 0], 125.6098616138053), ([1, 10, 7, 2, 8, 6, 9, 3, 4, 5], 125.6098616138053)]
[([0, 0, 0, 0, 0, 5, 0, 5, 5, 0], 123.07429571539531), ([1, 4, 3, 8, 7, 9, 6, 2, 10, 5], 123.07429571539531)]

