Sat Apr 30 07:27:17 2016
[([0, 0, 0, 0, 9, 0, 0, 9, 0, 0], 67.6312212555253), ([1, 4, 8, 5, 7, 3, 6, 2, 10, 9], 67.6312212555253)]
[([0, 0, 0, 0, 9, 0, 9, 9, 9, 0], 68.18765955555745), ([1, 4, 2, 6, 3, 7, 5, 8, 10, 9], 68.18765955555745)]
[([0, 0, 0, 0, 9, 0, 0, 0, 0, 0], 68.18765955555745), ([1, 4, 2, 6, 3, 7, 5, 8, 10, 9], 68.18765955555745)]
[([0, 0, 0, 0, 0, 4, 4, 0, 0, 0], 52.006887338067806), ([1, 8, 5, 7, 3, 6, 2, 10, 4, 9], 52.006887338067806)]
[([0, 0, 0, 0, 9, 0, 9, 0, 0, 0], 71.10344101044116), ([1, 2, 6, 3, 7, 5, 8, 10, 4, 9], 71.10344101044116)]
[([0, 0, 0, 0, 0, 4, 0, 4, 0, 0], 54.07950472932843), ([1, 2, 6, 3, 7, 5, 8, 10, 4, 9], 54.07950472932843)]
[([0, 0, 0, 0, 9, 0, 0, 0, 9, 0], 64.99199683828051), ([1, 4, 10, 3, 6, 7, 5, 2, 8, 9], 64.99199683828051)]
[([0, 0, 0, 0, 9, 0, 9, 0, 9, 0], 62.867973331535175), ([1, 7, 5, 3, 6, 8, 2, 10, 4, 9], 62.867973331535175)]
[([0, 0, 0, 0, 9, 0, 9, 9, 0, 0], 68.18765955555745), ([1, 4, 2, 6, 3, 7, 5, 8, 10, 9], 68.18765955555745)]
[([0, 0, 0, 0, 0, 4, 4, 4, 4, 0], 49.63448049167447), ([1, 8, 2, 5, 7, 3, 6, 10, 4, 9], 49.63448049167447)]
[([0, 0, 0, 0, 0, 4, 4, 0, 0, 4], 60.47634185748861), ([1, 8, 2, 6, 3, 7, 5, 10, 9, 4], 60.47634185748861)]
[([0, 0, 0, 0, 9, 0, 9, 0, 9, 0], 68.236478518678), ([1, 2, 5, 7, 3, 6, 8, 10, 4, 9], 68.236478518678)]
[([0, 0, 0, 0, 9, 0, 9, 9, 9, 0], 66.71878051964308), ([1, 8, 2, 3, 6, 7, 5, 10, 4, 9], 66.71878051964308)]
[([0, 0, 0, 0, 9, 0, 9, 0, 0, 0], 68.45479677159564), ([1, 8, 5, 7, 3, 6, 2, 10, 4, 9], 68.45479677159564)]
[([0, 0, 0, 0, 0, 8, 8, 8, 9, 8], 39.1328622038544), ([1, 4, 10, 6, 3, 7, 5, 2, 8, 9], 39.1328622038544)]
[([0, 0, 0, 0, 0, 4, 4, 4, 4, 0], 59.20423561423608), ([1, 2, 8, 6, 3, 7, 5, 10, 9, 4], 59.20423561423608)]
[([0, 0, 0, 0, 9, 0, 9, 9, 0, 0], 65.03231145607155), ([1, 4, 8, 6, 3, 7, 5, 2, 10, 9], 65.03231145607155)]
[([0, 0, 0, 0, 9, 0, 9, 9, 0, 0], 66.79955026522222), ([1, 10, 8, 5, 7, 3, 6, 2, 4, 9], 66.79955026522222)]
[([0, 0, 0, 0, 9, 0, 0, 9, 9, 0], 64.46845437732699), ([1, 7, 6, 3, 5, 2, 8, 10, 4, 9], 64.46845437732699)]
[([0, 0, 0, 0, 0, 4, 4, 4, 0, 0], 52.35862511753478), ([1, 8, 2, 6, 3, 7, 5, 10, 4, 9], 52.35862511753478)]
[([0, 0, 0, 0, 0, 4, 0, 4, 4, 4], 54.07950472932843), ([1, 2, 6, 3, 7, 5, 8, 10, 4, 9], 54.07950472932843)]
[([0, 0, 0, 0, 9, 0, 9, 0, 9, 0], 68.90470740124792), ([1, 8, 2, 6, 3, 7, 5, 10, 4, 9], 68.90470740124792)]
[([0, 0, 0, 0, 9, 0, 0, 9, 0, 0], 69.4110846422687), ([1, 2, 6, 3, 5, 7, 8, 10, 4, 9], 69.4110846422687)]
[([0, 0, 0, 0, 9, 0, 0, 0, 0, 0], 69.47548108907425), ([1, 4, 10, 8, 5, 7, 3, 6, 2, 9], 69.47548108907425)]
[([0, 0, 0, 0, 9, 0, 9, 9, 0, 0], 68.82554661729786), ([1, 4, 10, 5, 7, 3, 6, 2, 8, 9], 68.82554661729786)]
[([0, 0, 0, 0, 0, 4, 4, 0, 4, 0], 58.59201524555034), ([1, 8, 7, 5, 3, 6, 2, 10, 9, 4], 58.59201524555034)]
[([0, 0, 0, 0, 9, 0, 9, 0, 9, 0], 67.9072009213877), ([1, 2, 7, 3, 6, 5, 8, 10, 4, 9], 67.9072009213877)]
[([0, 0, 0, 0, 9, 0, 9, 9, 9, 0], 71.10344101044116), ([1, 2, 6, 3, 7, 5, 8, 10, 4, 9], 71.10344101044116)]
[([0, 0, 0, 0, 9, 0, 9, 0, 9, 0], 61.25184883029646), ([1, 2, 7, 8, 5, 3, 6, 10, 4, 9], 61.25184883029646)]
[([0, 0, 0, 0, 0, 4, 0, 4, 4, 0], 58.93570141874515), ([1, 9, 10, 2, 6, 3, 7, 5, 8, 4], 58.93570141874515)]

