Sat Apr 30 13:37:10 2016
[([0, 0, 0, 0, 0, 4, 0, 4, 0, 4], 66.31735322394066), ([1, 8, 6, 7, 9, 3, 5, 2, 10, 4], 66.31735322394066)]
[([4, 4, 4, 0, 4, 4, 0, 0, 0, 0], 14.677010189472671), ([1, 2, 8, 6, 7, 9, 3, 10, 5, 4], 14.677010189472671)]
[([0, 0, 0, 0, 0, 4, 0, 0, 0, 4], 64.62306116142098), ([1, 5, 2, 8, 6, 7, 9, 3, 10, 4], 64.62306116142098)]
[([0, 0, 0, 0, 0, 4, 0, 4, 0, 4], 78.06432185841541), ([1, 5, 10, 2, 3, 9, 7, 6, 8, 4], 78.06432185841541)]
[([0, 0, 0, 0, 0, 4, 0, 4, 0, 0], 76.54234396137856), ([1, 8, 6, 7, 9, 3, 2, 10, 5, 4], 76.54234396137856)]
[([0, 0, 0, 0, 0, 4, 0, 4, 0, 4], 67.85939558062074), ([1, 6, 8, 7, 3, 9, 2, 10, 5, 4], 67.85939558062074)]
[([4, 4, 4, 0, 0, 4, 0, 0, 0, 0], 12.445355124036949), ([1, 7, 9, 3, 2, 5, 6, 8, 10, 4], 12.445355124036949)]
[([0, 0, 0, 0, 0, 4, 0, 4, 0, 4], 67.86486850285675), ([1, 7, 6, 8, 9, 3, 2, 10, 5, 4], 67.86486850285675)]
[([0, 0, 0, 0, 0, 4, 0, 4, 0, 4], 74.76283492029523), ([1, 10, 5, 2, 3, 9, 7, 8, 6, 4], 74.76283492029523)]
[([0, 0, 0, 0, 0, 4, 0, 0, 0, 0], 67.87034230795634), ([1, 7, 8, 6, 9, 3, 2, 10, 5, 4], 67.87034230795634)]
[([0, 0, 0, 0, 0, 4, 0, 4, 0, 4], 66.7858058093716), ([1, 5, 2, 3, 9, 7, 6, 8, 10, 4], 66.7858058093716)]
[([0, 0, 0, 0, 0, 4, 0, 0, 0, 4], 66.50429384128232), ([1, 8, 6, 3, 9, 7, 2, 10, 5, 4], 66.50429384128232)]
[([0, 0, 0, 0, 0, 4, 0, 4, 0, 4], 69.78985502206703), ([1, 8, 6, 7, 3, 9, 2, 10, 5, 4], 69.78985502206703)]
[([0, 0, 0, 0, 0, 4, 0, 0, 0, 0], 72.19493255682808), ([1, 2, 3, 9, 7, 6, 8, 10, 5, 4], 72.19493255682808)]
[([4, 4, 0, 0, 0, 0, 0, 0, 0, 0], 13.501994009191893), ([1, 7, 3, 9, 6, 8, 2, 5, 10, 4], 13.501994009191893)]
[([0, 0, 0, 0, 0, 4, 0, 0, 0, 4], 69.06051757666789), ([1, 2, 3, 9, 7, 8, 6, 5, 10, 4], 69.06051757666789)]
[([0, 0, 0, 0, 0, 4, 0, 4, 0, 4], 72.19493255682808), ([1, 2, 3, 9, 7, 6, 8, 10, 5, 4], 72.19493255682808)]
[([0, 0, 0, 0, 0, 4, 0, 4, 0, 0], 58.90359860910302), ([1, 3, 9, 2, 7, 6, 8, 5, 10, 4], 58.90359860910302)]
[([0, 0, 0, 0, 0, 4, 0, 4, 0, 0], 67.00384372539784), ([1, 3, 9, 7, 8, 6, 2, 5, 10, 4], 67.00384372539784)]
[([0, 0, 0, 0, 0, 4, 0, 4, 0, 0], 71.14905227041493), ([1, 2, 3, 9, 7, 6, 8, 5, 10, 4], 71.14905227041493)]
[([4, 0, 4, 0, 0, 4, 0, 0, 0, 0], 14.119692134313125), ([1, 10, 2, 5, 3, 9, 7, 8, 6, 4], 14.119692134313125)]
[([4, 4, 4, 0, 0, 4, 0, 0, 0, 4], 14.151053671626828), ([1, 8, 6, 9, 7, 3, 2, 10, 5, 4], 14.151053671626828)]
[([0, 0, 0, 0, 0, 4, 0, 4, 0, 4], 63.88548094306872), ([1, 5, 10, 3, 2, 9, 7, 6, 8, 4], 63.88548094306872)]
[([0, 0, 0, 0, 0, 4, 0, 4, 0, 0], 65.0761898630386), ([1, 5, 2, 3, 9, 7, 8, 6, 10, 4], 65.0761898630386)]
[([4, 4, 4, 0, 0, 0, 0, 4, 0, 4], 15.50895199721327), ([1, 5, 10, 2, 3, 9, 7, 8, 6, 4], 15.50895199721327)]
[([0, 0, 0, 0, 0, 4, 0, 4, 0, 4], 59.6327215602703), ([1, 7, 6, 8, 2, 9, 3, 5, 10, 4], 59.6327215602703)]
[([0, 0, 0, 0, 0, 4, 0, 0, 0, 0], 76.54234396137856), ([1, 8, 6, 7, 9, 3, 2, 10, 5, 4], 76.54234396137856)]
[([0, 0, 0, 0, 0, 4, 0, 0, 0, 0], 76.54234396137856), ([1, 8, 6, 7, 9, 3, 2, 10, 5, 4], 76.54234396137856)]
[([4, 4, 4, 0, 4, 4, 0, 0, 0, 4], 15.069095546043174), ([1, 2, 3, 9, 7, 6, 8, 10, 5, 4], 15.069095546043174)]
[([0, 0, 0, 0, 0, 4, 0, 0, 0, 4], 66.50429384128232), ([1, 8, 6, 3, 9, 7, 2, 10, 5, 4], 66.50429384128232)]

