Thu Apr 28 17:47:11 2016
[([0, 9, 9, 0, 0], 13.840713764695273), ([1, 7, 11, 18, 5, 12, 15, 16, 14, 20, 6, 10, 8, 19, 13, 3, 17, 2, 4, 9], 13.840713764695273)]
[([0, 9, 9, 0, 9], 12.930848543422837), ([1, 4, 18, 14, 16, 17, 3, 6, 8, 15, 7, 11, 2, 12, 5, 10, 20, 13, 19, 9], 12.930848543422837)]
[([0, 9, 9, 0, 9], 13.24735344775195), ([1, 11, 19, 17, 8, 12, 4, 7, 18, 15, 10, 6, 20, 13, 3, 14, 16, 2, 5, 9], 13.24735344775195)]
[([0, 9, 0, 0, 0], 12.478025159087109), ([1, 7, 14, 10, 15, 3, 19, 20, 16, 8, 17, 13, 6, 2, 11, 12, 5, 18, 4, 9], 12.478025159087109)]
[([0, 0, 6, 0, 0], 9.981465308418594), ([1, 2, 18, 5, 7, 9, 20, 17, 13, 3, 19, 11, 4, 12, 15, 16, 14, 10, 8, 6], 9.981465308418594)]
[([0, 9, 0, 0, 0], 12.86690748670465), ([1, 2, 8, 12, 18, 14, 16, 10, 19, 11, 3, 6, 17, 20, 15, 5, 13, 7, 4, 9], 12.86690748670465)]
[([0, 9, 9, 0, 0], 13.05197810023909), ([1, 14, 16, 10, 20, 13, 11, 7, 2, 4, 18, 8, 6, 3, 19, 17, 5, 15, 12, 9], 13.05197810023909)]
[([0, 2, 0, 0, 2], 14.251128880324126), ([1, 11, 9, 13, 19, 17, 5, 18, 4, 7, 12, 15, 3, 8, 6, 20, 14, 16, 10, 2], 14.251128880324126)]
[([0, 9, 9, 0, 9], 12.832707302545053), ([1, 7, 18, 5, 14, 16, 10, 17, 2, 3, 8, 11, 6, 19, 13, 20, 15, 12, 4, 9], 12.832707302545053)]
[([0, 11, 0, 0, 0], 14.552617800261528), ([1, 19, 5, 12, 18, 7, 4, 9, 10, 13, 17, 2, 3, 20, 6, 8, 15, 16, 14, 11], 14.552617800261528)]
[([0, 2, 0, 0, 2], 14.26283701405348), ([1, 12, 4, 18, 11, 15, 16, 14, 5, 10, 20, 6, 17, 19, 3, 13, 8, 7, 9, 2], 14.26283701405348)]
[([0, 0, 6, 0, 0], 8.594586123413073), ([1, 4, 18, 9, 17, 11, 3, 19, 13, 12, 7, 8, 10, 15, 14, 20, 5, 16, 6, 2], 8.594586123413073)]
[([0, 9, 9, 0, 9], 13.443703786684134), ([1, 19, 17, 11, 13, 3, 6, 20, 8, 5, 15, 10, 12, 14, 16, 18, 2, 7, 4, 9], 13.443703786684134)]
[([0, 9, 9, 0, 9], 11.93690085068387), ([1, 11, 2, 18, 14, 5, 6, 17, 8, 16, 10, 12, 15, 4, 7, 20, 13, 19, 3, 9], 11.93690085068387)]
[([0, 9, 9, 0, 0], 12.301286375598805), ([1, 13, 12, 16, 14, 20, 8, 11, 2, 17, 6, 15, 10, 5, 19, 3, 18, 7, 4, 9], 12.301286375598805)]
[([0, 9, 9, 0, 9], 13.849324048263295), ([1, 18, 4, 7, 6, 5, 12, 8, 17, 13, 3, 19, 11, 2, 10, 14, 16, 20, 15, 9], 13.849324048263295)]
[([0, 2, 0, 0, 0], 15.111900416679916), ([1, 11, 7, 18, 4, 9, 12, 17, 13, 14, 16, 8, 20, 19, 3, 6, 10, 15, 5, 2], 15.111900416679916)]

