Thu Apr 28 17:18:07 2016
[([0, 18, 0, 18, 18], 0.1290594504023008), ([1, 14, 13, 20, 3, 19, 16, 2, 12, 5, 10, 17, 11, 4, 15, 8, 7, 9, 6, 18], 0.1290594504023008)]
[([0, 12, 0, 12, 12], 0.2550732905805321), ([1, 2, 6, 9, 11, 7, 15, 5, 10, 13, 19, 16, 20, 3, 8, 4, 17, 14, 18, 12], 0.2550732905805321)]
[([0, 18, 0, 18, 18], 0.1334452717222743), ([1, 11, 7, 6, 13, 14, 5, 10, 17, 8, 9, 15, 4, 20, 16, 3, 19, 2, 12, 18], 0.1334452717222743)]
[([0, 12, 0, 12, 12], 0.23172887923293978), ([1, 10, 5, 8, 13, 6, 9, 11, 7, 15, 4, 17, 19, 16, 20, 3, 14, 18, 2, 12], 0.23172887923293978)]
[([0, 12, 0, 12, 12], 0.22025810824128725), ([1, 10, 17, 8, 5, 16, 20, 3, 19, 14, 18, 2, 13, 4, 9, 7, 11, 6, 15, 12], 0.22025810824128725)]
[([0, 12, 0, 0, 12], 0.2049070781134379), ([1, 14, 13, 20, 16, 2, 9, 7, 15, 11, 6, 4, 19, 3, 5, 8, 17, 10, 18, 12], 0.2049070781134379)]
[([0, 18, 0, 18, 0], 0.13003679180278566), ([1, 15, 8, 5, 10, 20, 16, 2, 19, 3, 14, 13, 4, 17, 12, 6, 9, 7, 11, 18], 0.13003679180278566)]
[([0, 4, 4, 4, 4], 0.07933502406964231), ([1, 14, 9, 6, 8, 5, 17, 10, 3, 20, 15, 7, 18, 19, 16, 13, 2, 12, 11, 4], 0.07933502406964231)]
[([0, 12, 0, 12, 0], 0.1957722106791209), ([1, 15, 4, 20, 8, 5, 17, 3, 16, 19, 9, 6, 11, 2, 7, 18, 10, 13, 14, 12], 0.1957722106791209)]
[([0, 12, 0, 12, 0], 0.20767095820877554), ([1, 18, 19, 17, 13, 15, 7, 6, 11, 9, 2, 14, 16, 20, 3, 10, 8, 5, 4, 12], 0.20767095820877554)]
[([0, 18, 0, 18, 0], 0.13827557104731397), ([1, 14, 5, 10, 3, 20, 16, 13, 19, 8, 9, 11, 6, 15, 2, 12, 7, 17, 4, 18], 0.13827557104731397)]
[([0, 12, 0, 12, 12], 0.17379541083166625), ([1, 17, 14, 18, 13, 20, 16, 19, 3, 8, 5, 9, 6, 4, 2, 15, 10, 11, 7, 12], 0.17379541083166625)]
[([0, 18, 0, 18, 0], 0.12016748631151156), ([1, 11, 7, 14, 2, 15, 12, 6, 8, 5, 16, 13, 19, 20, 3, 10, 17, 9, 4, 18], 0.12016748631151156)]
[([0, 18, 0, 18, 18], 0.13552565890377385), ([1, 12, 14, 13, 19, 16, 2, 15, 20, 17, 8, 10, 5, 3, 4, 9, 11, 6, 7, 18], 0.13552565890377385)]

