Thu Apr 28 19:09:49 2016
[([0, 0, 0, 18, 0], 8.196341097336916), ([1, 3, 6, 14, 15, 4, 9, 10, 5, 8, 2, 16, 19, 12, 13, 7, 17, 11, 18, 20], 8.196341097336916)]
[([0, 0, 0, 4, 20], 6.34607504693917), ([1, 18, 3, 6, 14, 8, 16, 5, 10, 12, 9, 19, 7, 15, 13, 17, 11, 2, 4, 20], 6.34607504693917)]
[([0, 0, 0, 18, 0], 7.6276733517222155), ([1, 9, 10, 19, 5, 12, 17, 7, 16, 8, 3, 6, 15, 14, 13, 11, 2, 4, 18, 20], 7.6276733517222155)]
[([0, 0, 0, 18, 0], 7.6027253127828605), ([1, 4, 9, 17, 12, 13, 7, 16, 19, 8, 5, 11, 10, 2, 15, 6, 14, 3, 18, 20], 7.6027253127828605)]
[([0, 0, 0, 18, 0], 7.378150236253729), ([1, 14, 13, 5, 19, 15, 20, 6, 8, 16, 7, 17, 11, 9, 10, 4, 2, 12, 3, 18], 7.378150236253729)]
[([0, 0, 0, 18, 0], 8.08995493967536), ([1, 15, 4, 2, 14, 3, 6, 17, 11, 16, 7, 5, 12, 9, 10, 8, 19, 13, 18, 20], 8.08995493967536)]
[([0, 0, 0, 18, 0], 7.991465991177987), ([1, 15, 6, 13, 2, 4, 7, 9, 10, 5, 3, 14, 12, 8, 17, 11, 19, 16, 18, 20], 7.991465991177987)]
[([0, 0, 0, 18, 0], 7.919736933689724), ([1, 16, 12, 4, 2, 15, 20, 6, 14, 3, 13, 19, 5, 8, 17, 9, 10, 7, 11, 18], 7.919736933689724)]
[([0, 0, 0, 17, 20], 6.254523524086768), ([1, 18, 6, 14, 3, 15, 2, 13, 7, 8, 16, 9, 10, 19, 4, 12, 5, 17, 11, 20], 6.254523524086768)]
[([0, 0, 0, 18, 0], 6.726084005172525), ([1, 6, 11, 15, 13, 8, 12, 14, 16, 9, 10, 19, 5, 2, 4, 17, 3, 7, 18, 20], 6.726084005172525)]
[([0, 0, 0, 18, 0], 8.097924220496795), ([1, 3, 14, 12, 5, 19, 11, 7, 9, 10, 16, 13, 2, 17, 8, 4, 15, 20, 6, 18], 8.097924220496795)]
[([0, 0, 0, 18, 0], 7.970605077752792), ([1, 15, 6, 2, 10, 9, 17, 11, 13, 3, 14, 7, 8, 12, 19, 5, 16, 4, 18, 20], 7.970605077752792)]
[([0, 0, 0, 18, 0], 7.204986414851779), ([1, 6, 9, 10, 17, 2, 13, 8, 12, 11, 14, 3, 15, 16, 19, 5, 7, 4, 18, 20], 7.204986414851779)]
[([0, 0, 0, 18, 0], 7.585895778838906), ([1, 6, 15, 3, 20, 4, 8, 9, 10, 11, 2, 7, 12, 19, 16, 5, 17, 13, 14, 18], 7.585895778838906)]
[([0, 0, 0, 4, 20], 6.860373550187111), ([1, 3, 13, 14, 12, 8, 7, 9, 17, 16, 19, 5, 10, 11, 2, 15, 18, 6, 4, 20], 6.860373550187111)]
[([0, 0, 0, 18, 0], 7.183429255767604), ([1, 3, 13, 15, 14, 12, 17, 4, 2, 7, 9, 5, 16, 11, 10, 19, 8, 6, 18, 20], 7.183429255767604)]
[([0, 0, 0, 18, 0], 8.078693397881727), ([1, 14, 8, 5, 17, 12, 9, 10, 11, 2, 4, 19, 16, 7, 13, 3, 6, 15, 18, 20], 8.078693397881727)]
[([0, 0, 0, 7, 20], 5.7590092081697195), ([1, 2, 4, 14, 11, 17, 9, 10, 16, 13, 6, 3, 12, 8, 5, 19, 18, 7, 15, 20], 5.7590092081697195)]
[([0, 0, 0, 18, 0], 8.249347709398409), ([1, 6, 4, 13, 3, 14, 12, 10, 9, 11, 17, 15, 19, 5, 8, 16, 7, 2, 18, 20], 8.249347709398409)]

