Fri Apr 29 01:41:20 2016
[([0, 8, 0, 0, 8, 0, 8, 0, 0, 8, 0, 0, 8, 8, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0], 3.705202177303246), ([1, 20, 16, 6, 4, 17, 15, 7, 13, 9, 5, 19, 2, 3, 18, 12, 14, 10, 11, 8], 3.705202177303246)]
[([0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 8, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 8], 73.00008967538143), ([1, 3, 16, 6, 17, 4, 14, 20, 15, 10, 5, 13, 9, 12, 18, 2, 7, 19, 11, 8], 73.00008967538143)]
[([8, 0, 0, 0, 8, 0, 8, 0, 0, 8, 0, 8, 8, 8, 0, 0, 8, 8, 8, 0, 0, 0, 0, 0, 0], 3.4251365276877035), ([1, 13, 3, 15, 20, 4, 17, 10, 7, 9, 18, 14, 12, 5, 19, 2, 16, 6, 11, 8], 3.4251365276877035)]
[([0, 8, 0, 0, 8, 0, 0, 8, 0, 8, 0, 0, 8, 8, 0, 0, 8, 8, 0, 8, 0, 0, 0, 8, 8], 3.5103360379221797), ([1, 16, 9, 4, 15, 7, 3, 19, 17, 10, 14, 13, 18, 12, 2, 6, 5, 11, 20, 8], 3.5103360379221797)]
[([0, 8, 0, 0, 8, 0, 8, 0, 0, 0, 0, 8, 8, 8, 0, 0, 8, 8, 8, 0, 0, 0, 0, 8, 0], 2.9943122386050267), ([1, 12, 16, 14, 10, 6, 7, 17, 3, 18, 13, 9, 4, 2, 19, 15, 20, 5, 11, 8], 2.9943122386050267)]
[([0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8, 0], 75.37884556109124), ([1, 14, 12, 3, 2, 6, 13, 9, 18, 17, 4, 15, 11, 5, 16, 19, 7, 20, 10, 8], 75.37884556109124)]
[([0, 8, 0, 0, 0, 0, 8, 8, 0, 0, 0, 8, 8, 0, 0, 0, 8, 8, 8, 0, 0, 0, 0, 8, 8], 3.3641063790696855), ([1, 10, 9, 2, 6, 4, 12, 13, 7, 5, 16, 19, 18, 3, 20, 17, 14, 11, 15, 8], 3.3641063790696855)]
[([0, 8, 0, 0, 8, 0, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 0, 8, 8], 4.00612524870944), ([1, 6, 16, 2, 10, 4, 20, 15, 11, 5, 19, 3, 9, 12, 14, 7, 18, 13, 17, 8], 4.00612524870944)]
[([0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 8, 0, 0, 0, 8, 8, 8, 0, 0, 0, 0, 0], 65.84662065778154), ([1, 20, 7, 4, 10, 14, 9, 13, 3, 6, 16, 15, 18, 12, 17, 2, 11, 5, 19, 8], 65.84662065778154)]
[([0, 8, 0, 0, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 0, 0, 0, 8, 0], 4.038958502719394), ([1, 7, 18, 13, 9, 12, 19, 16, 11, 20, 14, 4, 15, 3, 2, 6, 5, 17, 10, 8], 4.038958502719394)]
