Fri Apr 29 03:49:01 2016
[([0, 20, 20, 0, 20, 20, 0, 20, 0, 20, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0], 1.5094197771694844), ([1, 12, 15, 16, 17, 11, 2, 13, 18, 9, 4, 5, 8, 6, 3, 14, 10, 19, 7, 20], 1.5094197771694844)]
[([0, 20, 20, 20, 0, 20, 0, 0, 0, 0, 0, 0, 0, 20, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0], 1.424271015947139), ([1, 18, 7, 10, 17, 13, 9, 15, 5, 19, 6, 3, 14, 12, 16, 11, 8, 2, 4, 20], 1.424271015947139)]
[([0, 20, 0, 20, 0, 20, 0, 20, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 20, 0, 0], 1.432984021429416), ([1, 16, 14, 17, 3, 10, 9, 4, 5, 15, 13, 6, 19, 12, 2, 8, 11, 18, 7, 20], 1.432984021429416)]
[([7, 0, 0, 7, 0, 7, 0, 7, 0, 0, 0, 0, 7, 7, 0, 0, 0, 7, 0, 0, 0, 0, 7, 7, 0], 1.3224008406298966), ([1, 17, 16, 2, 3, 10, 6, 8, 14, 20, 15, 5, 13, 11, 9, 4, 18, 12, 19, 7], 1.3224008406298966)]
[([0, 7, 0, 7, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7], 1.5236230903209915), ([1, 14, 2, 8, 10, 3, 19, 11, 17, 9, 16, 4, 12, 13, 5, 15, 18, 6, 20, 7], 1.5236230903209915)]
[([0, 20, 20, 0, 0, 20, 0, 20, 0, 20, 20, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 20, 0, 0], 1.4922698006163395), ([1, 14, 10, 8, 17, 11, 12, 15, 18, 3, 13, 5, 9, 16, 4, 19, 2, 6, 7, 20], 1.4922698006163395)]
[([0, 20, 0, 20, 20, 0, 0, 0, 0, 0, 20, 0, 0, 20, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0], 1.6407279184322718), ([1, 7, 10, 17, 6, 8, 19, 11, 13, 15, 5, 18, 2, 12, 14, 3, 4, 9, 16, 20], 1.6407279184322718)]
[([0, 0, 0, 0, 0, 0, 7, 7, 7, 0, 7, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7, 7, 7], 1.3885944972510118), ([1, 16, 8, 13, 17, 15, 5, 19, 4, 9, 12, 20, 3, 14, 10, 6, 11, 2, 18, 7], 1.3885944972510118)]
[([0, 20, 0, 20, 20, 20, 0, 0, 0, 0, 20, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0], 1.562366359201002), ([1, 7, 5, 17, 6, 14, 10, 9, 11, 16, 18, 2, 15, 13, 12, 8, 19, 3, 4, 20], 1.562366359201002)]
[([0, 20, 20, 0, 20, 20, 0, 0, 0, 0, 20, 0, 0, 0, 0, 20, 0, 0, 0, 0, 20, 0, 20, 0, 0], 1.3756506221780491), ([1, 15, 12, 13, 16, 17, 14, 8, 2, 18, 5, 4, 6, 10, 3, 7, 11, 9, 19, 20], 1.3756506221780491)]
[([0, 20, 0, 20, 0, 0, 0, 20, 0, 0, 0, 0, 0, 20, 0, 20, 0, 0, 0, 0, 0, 0, 20, 0, 0], 1.560058157463607), ([1, 9, 16, 17, 10, 19, 2, 8, 13, 12, 6, 14, 3, 4, 15, 5, 11, 18, 7, 20], 1.560058157463607)]
[([0, 20, 20, 0, 20, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 20, 0, 0], 1.5476926402954436), ([1, 2, 18, 11, 15, 5, 17, 10, 19, 6, 3, 14, 7, 13, 4, 9, 16, 8, 12, 20], 1.5476926402954436)]
