Thu Apr 28 16:48:38 2016
[([0, 0, 0, 18, 0], 5.448328017904114), ([1, 3, 12, 14, 19, 4, 7, 16, 10, 9, 2, 8, 13, 17, 5, 11, 6, 15, 20, 18], 5.448328017904114)]
[([2, 0, 2, 0, 0], 0.722511860179423), ([1, 20, 18, 8, 10, 14, 12, 19, 11, 15, 4, 3, 7, 13, 6, 17, 16, 5, 9, 2], 0.722511860179423)]
[([0, 0, 0, 9, 0], 6.191910753176285), ([1, 4, 16, 3, 15, 18, 20, 5, 2, 10, 11, 12, 19, 6, 8, 17, 13, 14, 7, 9], 6.191910753176285)]
[([0, 0, 0, 2, 0], 6.596193004219026), ([1, 9, 8, 10, 14, 6, 13, 12, 5, 3, 16, 17, 19, 11, 7, 20, 15, 4, 18, 2], 6.596193004219026)]
[([0, 0, 0, 18, 0], 5.934615500381842), ([1, 15, 3, 8, 14, 16, 17, 7, 13, 10, 11, 6, 19, 12, 9, 2, 4, 5, 20, 18], 5.934615500381842)]
[([0, 0, 0, 2, 0], 7.328787152662966), ([1, 16, 6, 11, 13, 14, 19, 12, 3, 15, 4, 9, 8, 20, 10, 17, 7, 5, 18, 2], 7.328787152662966)]
[([0, 0, 0, 2, 0], 6.963117952682195), ([1, 9, 20, 13, 12, 19, 6, 14, 11, 8, 10, 18, 5, 16, 17, 4, 7, 3, 15, 2], 6.963117952682195)]
[([0, 0, 0, 2, 0], 6.470235546740695), ([1, 9, 19, 13, 7, 16, 17, 4, 15, 3, 12, 14, 6, 11, 8, 20, 10, 5, 18, 2], 6.470235546740695)]
[([0, 0, 0, 2, 0], 7.365363473997377), ([1, 20, 4, 9, 18, 15, 5, 3, 19, 14, 12, 16, 17, 6, 11, 13, 7, 8, 10, 2], 7.365363473997377)]
[([0, 0, 0, 20, 0], 6.408122850256887), ([1, 3, 4, 6, 11, 10, 17, 13, 14, 7, 15, 5, 16, 19, 12, 2, 8, 9, 18, 20], 6.408122850256887)]
[([0, 0, 0, 2, 0], 7.243721403841966), ([1, 7, 3, 4, 17, 10, 11, 13, 6, 14, 12, 19, 8, 16, 5, 20, 9, 18, 15, 2], 7.243721403841966)]
[([0, 0, 0, 20, 0], 7.793230625126944), ([1, 5, 9, 8, 10, 11, 16, 4, 18, 3, 7, 13, 14, 12, 19, 6, 17, 15, 2, 20], 7.793230625126944)]
[([0, 0, 0, 9, 0], 6.269655566219977), ([1, 18, 11, 8, 10, 14, 17, 16, 7, 3, 15, 2, 20, 4, 12, 19, 6, 13, 5, 9], 6.269655566219977)]
[([0, 0, 0, 2, 0], 7.795489006321837), ([1, 20, 9, 10, 8, 11, 6, 16, 3, 4, 12, 19, 7, 17, 14, 13, 5, 18, 15, 2], 7.795489006321837)]
[([0, 0, 0, 2, 0], 6.920222408564554), ([1, 5, 18, 9, 12, 19, 17, 10, 8, 13, 11, 6, 14, 16, 7, 20, 4, 3, 15, 2], 6.920222408564554)]
[([0, 0, 0, 9, 0], 6.7333277577442745), ([1, 8, 16, 3, 5, 20, 18, 11, 14, 12, 19, 6, 13, 10, 17, 7, 4, 15, 2, 9], 6.7333277577442745)]
[([0, 0, 0, 20, 0], 6.480564710187969), ([1, 12, 19, 14, 13, 8, 9, 16, 5, 2, 7, 10, 3, 4, 6, 11, 17, 15, 18, 20], 6.480564710187969)]

