Fri Apr 29 02:54:30 2016
[([0, 0, 9, 0, 0, 0, 9, 0, 0, 9, 0, 9, 0, 0, 9, 0, 0, 0, 9, 9, 0, 9, 0, 0, 0], 5.41242267928842), ([1, 18, 10, 14, 17, 13, 15, 11, 12, 20, 4, 16, 8, 7, 3, 6, 5, 2, 19, 9], 5.41242267928842)]
[([0, 2, 0, 0, 2, 0, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2], 5.123207531389853), ([1, 11, 13, 15, 4, 7, 8, 18, 17, 12, 16, 14, 19, 20, 10, 9, 6, 5, 3, 2], 5.123207531389853)]
[([0, 0, 9, 0, 0, 0, 9, 0, 0, 9, 0, 9, 0, 0, 0, 9, 0, 9, 9, 9, 0, 0, 0, 0, 0], 6.541776456324407), ([1, 7, 19, 13, 15, 4, 5, 3, 20, 6, 10, 16, 11, 17, 8, 18, 12, 2, 14, 9], 6.541776456324407)]
[([0, 0, 9, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 9, 9, 0, 9, 9, 0, 0, 0], 6.068333132403641), ([1, 7, 20, 18, 13, 11, 15, 6, 3, 4, 5, 14, 2, 16, 8, 12, 17, 10, 19, 9], 6.068333132403641)]
[([0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2], 5.946864676099058), ([1, 16, 17, 11, 15, 13, 14, 19, 10, 8, 18, 12, 7, 5, 20, 6, 3, 9, 4, 2], 5.946864676099058)]
[([0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 9, 9, 0, 9, 0, 9, 0, 0, 0, 9, 0], 6.21919334625289), ([1, 8, 13, 18, 11, 16, 2, 10, 12, 7, 19, 3, 20, 5, 6, 15, 17, 4, 14, 9], 6.21919334625289)]
[([9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 9, 9, 0, 0, 0, 9, 0, 9, 0, 0, 0], 4.710250776549091), ([1, 10, 8, 11, 18, 6, 4, 5, 17, 16, 13, 12, 7, 20, 2, 19, 3, 15, 14, 9], 4.710250776549091)]
[([0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0], 5.6115914667944935), ([1, 6, 4, 11, 16, 18, 8, 15, 17, 12, 13, 3, 20, 5, 10, 19, 14, 7, 9, 2], 5.6115914667944935)]
[([0, 0, 2, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2], 5.781235089278784), ([1, 18, 15, 16, 8, 12, 13, 11, 17, 4, 19, 3, 6, 20, 5, 14, 7, 10, 9, 2], 5.781235089278784)]
[([0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 9, 0, 9, 9, 9, 0, 0, 0, 0, 0], 6.372852234855555), ([1, 7, 17, 6, 4, 19, 5, 14, 12, 11, 15, 13, 16, 18, 8, 20, 3, 10, 2, 9], 6.372852234855555)]
[([0, 0, 2, 0, 2, 0, 0, 2, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0], 5.409042139333625), ([1, 4, 6, 10, 13, 15, 3, 9, 7, 12, 5, 20, 18, 8, 16, 11, 17, 19, 14, 2], 5.409042139333625)]
[([0, 0, 9, 0, 0, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0], 6.594725021540201), ([1, 4, 6, 17, 16, 18, 8, 13, 7, 12, 10, 2, 11, 15, 5, 20, 3, 19, 14, 9], 6.594725021540201)]
[([0, 0, 9, 0, 0, 0, 9, 0, 0, 9, 0, 9, 0, 0, 0, 9, 0, 0, 9, 0, 9, 0, 0, 9, 0], 6.342725432550007), ([1, 16, 18, 15, 5, 6, 20, 3, 10, 14, 19, 4, 7, 13, 8, 17, 11, 12, 2, 9], 6.342725432550007)]
[([0, 0, 2, 0, 2, 0, 2, 2, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 5.852680950641052), ([1, 4, 3, 11, 18, 8, 7, 10, 9, 14, 19, 6, 15, 13, 17, 20, 5, 16, 12, 2], 5.852680950641052)]
[([0, 0, 2, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2], 6.086353260074023), ([1, 10, 18, 16, 8, 17, 13, 15, 11, 12, 20, 6, 4, 14, 19, 3, 5, 7, 9, 2], 6.086353260074023)]
[([0, 0, 9, 0, 0, 0, 9, 0, 9, 9, 0, 0, 0, 0, 9, 0, 0, 0, 9, 9, 9, 9, 0, 0, 0], 6.440600550122484), ([1, 17, 2, 10, 18, 16, 8, 15, 13, 11, 12, 7, 5, 20, 6, 19, 14, 3, 4, 9], 6.440600550122484)]
[([0, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2], 4.832260441820598), ([1, 6, 11, 15, 13, 8, 9, 12, 14, 3, 20, 10, 16, 18, 17, 19, 4, 5, 7, 2], 4.832260441820598)]
[([0, 0, 9, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0, 0, 0, 9, 0, 0, 9, 9, 9, 0, 0, 9, 0], 5.313418190921765), ([1, 6, 3, 11, 4, 17, 10, 12, 13, 18, 8, 16, 15, 2, 14, 19, 20, 5, 7, 9], 5.313418190921765)]
[([0, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 9, 0, 9, 9, 0, 9, 0], 6.002571153405573), ([1, 11, 12, 8, 18, 4, 6, 15, 13, 16, 7, 2, 14, 10, 3, 20, 17, 5, 19, 9], 6.002571153405573)]
[([0, 0, 9, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 9, 9, 0, 0, 0], 5.768651074886102), ([1, 10, 15, 13, 17, 6, 4, 20, 8, 18, 11, 2, 12, 16, 5, 3, 14, 19, 7, 9], 5.768651074886102)]
[([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2], 52.756105319440756), ([1, 10, 6, 11, 13, 15, 17, 12, 7, 16, 18, 8, 20, 5, 3, 19, 4, 14, 9, 2], 52.756105319440756)]
[([0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 9, 9, 0, 0, 9, 9, 0, 0, 0, 0, 0], 5.885043592891903), ([1, 6, 4, 2, 10, 16, 12, 18, 11, 8, 13, 15, 17, 5, 14, 19, 7, 3, 20, 9], 5.885043592891903)]
[([0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 9, 0, 0, 9, 9, 0, 9, 0, 0, 0], 5.884629102784132), ([1, 5, 6, 20, 4, 8, 18, 16, 12, 15, 11, 13, 19, 3, 7, 2, 17, 10, 14, 9], 5.884629102784132)]
[([0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 9, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0], 5.3876114984080345), ([1, 4, 13, 5, 15, 18, 10, 2, 6, 20, 3, 16, 12, 8, 11, 17, 7, 19, 14, 9], 5.3876114984080345)]
[([0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 9, 9, 0, 0, 0, 9, 0], 5.924535437615975), ([1, 20, 6, 3, 4, 18, 11, 15, 13, 8, 14, 19, 7, 16, 12, 5, 17, 10, 2, 9], 5.924535437615975)]
[([0, 0, 9, 0, 0, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 0, 0], 6.160257236612498), ([1, 15, 13, 11, 6, 5, 3, 14, 19, 18, 16, 8, 12, 7, 17, 10, 20, 4, 2, 9], 6.160257236612498)]
