Thu Apr 28 21:24:08 2016
[([0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 0, 0, 0, 0, 0], 1.6116190058327857), ([1, 11, 15, 5, 8, 4, 16, 14, 7, 9, 10, 6, 17, 13, 19, 20, 18, 2, 3, 12], 1.6116190058327857)]
[([0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0], 1.560501611909089), ([1, 19, 15, 2, 7, 6, 3, 9, 8, 16, 17, 14, 20, 13, 10, 5, 4, 18, 11, 12], 1.560501611909089)]
[([0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 12, 12, 0], 1.583672411202975), ([1, 4, 6, 13, 9, 10, 19, 15, 17, 16, 14, 2, 11, 8, 5, 7, 20, 18, 3, 12], 1.583672411202975)]
[([0, 0, 0, 12, 12, 0, 12, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12, 0], 1.5308836690888155), ([1, 4, 19, 7, 10, 5, 13, 6, 9, 17, 2, 15, 14, 20, 8, 11, 16, 18, 3, 12], 1.5308836690888155)]
[([0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 12, 0, 0], 1.6952956607132084), ([1, 6, 18, 4, 8, 15, 19, 20, 7, 17, 5, 10, 9, 13, 14, 16, 2, 11, 3, 12], 1.6952956607132084)]
[([0, 0, 0, 12, 0, 0, 12, 0, 0, 0, 12, 0, 12, 0, 0, 0, 0, 12, 12, 0], 1.5138018545048832), ([1, 19, 18, 5, 4, 9, 16, 15, 17, 13, 14, 8, 6, 10, 7, 20, 2, 11, 3, 12], 1.5138018545048832)]
[([0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 12, 0, 12, 12, 0, 0, 0, 0, 0], 1.624506084177073), ([1, 11, 19, 2, 15, 8, 20, 7, 13, 9, 5, 17, 6, 4, 10, 16, 14, 18, 3, 12], 1.624506084177073)]
[([0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 12, 12, 0, 12, 12, 0, 0, 12, 12, 0], 1.783452047489323), ([1, 10, 2, 20, 19, 15, 7, 17, 13, 14, 5, 4, 8, 6, 9, 16, 18, 3, 11, 12], 1.783452047489323)]
[([0, 12, 0, 0, 0, 0, 12, 0, 0, 0, 12, 0, 0, 12, 0, 0, 0, 12, 0, 0], 1.5933161901998845), ([1, 14, 2, 19, 9, 6, 10, 5, 7, 13, 17, 18, 4, 15, 20, 16, 8, 3, 11, 12], 1.5933161901998845)]
[([0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12, 0, 12, 12, 12, 0, 0, 12, 12, 0], 1.6711169606663845), ([1, 4, 5, 11, 7, 17, 10, 6, 13, 15, 19, 20, 16, 2, 14, 9, 8, 18, 3, 12], 1.6711169606663845)]
[([0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 0, 0, 0, 0, 12, 0], 1.5868596155694201), ([1, 6, 10, 4, 15, 7, 16, 19, 20, 8, 14, 2, 13, 17, 9, 5, 18, 3, 11, 12], 1.5868596155694201)]
[([0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 0, 12, 0], 1.628570117802792), ([1, 6, 13, 10, 18, 8, 7, 19, 20, 16, 17, 14, 2, 15, 4, 5, 9, 3, 11, 12], 1.628570117802792)]
[([0, 0, 0, 12, 12, 0, 12, 0, 0, 0, 12, 12, 0, 12, 0, 0, 0, 12, 12, 0], 1.6220025003168468), ([1, 3, 15, 4, 5, 14, 16, 2, 7, 17, 13, 19, 9, 10, 6, 8, 20, 18, 11, 12], 1.6220025003168468)]
[([0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12, 12, 0], 1.5445815233141942), ([1, 6, 10, 5, 16, 15, 19, 18, 3, 2, 7, 17, 13, 8, 9, 20, 14, 4, 11, 12], 1.5445815233141942)]
[([0, 0, 0, 12, 12, 0, 12, 0, 0, 0, 12, 0, 12, 12, 0, 0, 0, 12, 0, 0], 1.6116951097012173), ([1, 15, 20, 14, 16, 4, 6, 8, 17, 5, 11, 9, 10, 13, 19, 7, 2, 18, 3, 12], 1.6116951097012173)]
[([0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0], 1.6078770579163164), ([1, 4, 6, 10, 17, 7, 15, 13, 5, 19, 2, 20, 18, 3, 14, 16, 9, 8, 11, 12], 1.6078770579163164)]
[([0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12, 12, 0, 12, 12, 0, 0, 12, 12, 0], 1.6024524369792252), ([1, 6, 11, 8, 5, 4, 9, 16, 10, 13, 17, 19, 2, 7, 15, 20, 14, 3, 18, 12], 1.6024524369792252)]
[([0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 12, 12, 0], 1.694189651545687), ([1, 5, 15, 2, 20, 14, 3, 8, 4, 6, 16, 9, 17, 19, 7, 13, 10, 18, 11, 12], 1.694189651545687)]
[([0, 0, 0, 12, 0, 0, 12, 0, 0, 0, 0, 12, 0, 0, 12, 0, 0, 0, 0, 0], 1.546270978083139), ([1, 16, 15, 7, 4, 11, 3, 9, 6, 8, 5, 10, 19, 2, 20, 17, 13, 14, 18, 12], 1.546270978083139)]
[([0, 0, 0, 12, 0, 0, 12, 0, 0, 0, 12, 0, 0, 0, 12, 0, 0, 12, 12, 0], 1.7760408290402816), ([1, 8, 10, 6, 19, 7, 17, 13, 9, 20, 2, 16, 14, 15, 18, 4, 5, 11, 3, 12], 1.7760408290402816)]
[([0, 12, 0, 0, 12, 0, 12, 0, 0, 0, 0, 12, 12, 12, 0, 0, 0, 12, 0, 0], 1.46367774898104), ([1, 2, 4, 6, 10, 18, 19, 13, 17, 9, 15, 20, 7, 8, 5, 14, 16, 3, 11, 12], 1.46367774898104)]
[([0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 12, 0, 12, 12, 0, 0, 0, 0, 0, 0], 1.455462364949129), ([1, 16, 17, 13, 9, 5, 15, 11, 6, 10, 20, 7, 19, 14, 3, 4, 2, 8, 18, 12], 1.455462364949129)]
[([0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0], 1.4567225362588536), ([1, 10, 15, 19, 14, 11, 18, 6, 4, 8, 16, 20, 7, 2, 5, 13, 17, 9, 3, 12], 1.4567225362588536)]
[([0, 0, 0, 12, 12, 0, 12, 0, 0, 0, 12, 12, 0, 0, 12, 0, 0, 0, 0, 0], 1.510767339376559), ([1, 14, 9, 13, 17, 6, 5, 10, 8, 19, 7, 2, 18, 4, 11, 16, 20, 15, 3, 12], 1.510767339376559)]
[([0, 12, 0, 0, 12, 0, 12, 0, 0, 0, 12, 0, 12, 0, 0, 0, 0, 12, 12, 0], 1.4607387649331922), ([1, 6, 10, 19, 2, 15, 16, 9, 17, 18, 5, 8, 4, 11, 20, 14, 7, 13, 3, 12], 1.4607387649331922)]
[([0, 0, 0, 12, 0, 0, 12, 0, 0, 0, 12, 0, 12, 0, 12, 0, 0, 0, 12, 0], 1.5829064498030214), ([1, 19, 18, 4, 6, 5, 20, 17, 10, 7, 13, 9, 8, 16, 2, 14, 15, 11, 3, 12], 1.5829064498030214)]
[([0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12, 12, 0], 1.4175241966996543), ([1, 4, 19, 20, 15, 17, 13, 7, 5, 2, 18, 11, 10, 9, 14, 16, 6, 8, 3, 12], 1.4175241966996543)]
[([0, 0, 0, 12, 0, 0, 12, 0, 0, 0, 12, 0, 12, 12, 12, 0, 0, 0, 12, 0], 1.4760180665114089), ([1, 8, 15, 17, 13, 7, 6, 9, 10, 5, 16, 19, 20, 18, 11, 4, 2, 14, 3, 12], 1.4760180665114089)]
[([0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 12, 12, 0], 1.5630539701383042), ([1, 11, 9, 13, 10, 20, 4, 2, 15, 16, 8, 6, 5, 7, 19, 17, 14, 18, 3, 12], 1.5630539701383042)]
